# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1877101	1877784	+	GCF_011405655.1_01605	phoP	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	COG:COG0745, UserProtein:GCF_011405655.1_01605
contig_1	cds	1877835	1878752	-	GCF_011405655.1_01606	porB	Pyruvate synthase subunit PorB	COG:COG1013, EC:1.2.7.1, SO:0001217, UniRef:UniRef50_A0A010QA83, UserProtein:GCF_011405655.1_01606
contig_1	cds	1878749	1879939	-	GCF_011405655.1_01607	padG	NADH-dependent phenylglyoxylate dehydrogenase subunit alpha	EC:1.2.1.58, SO:0001217, UniRef:UniRef50_A0A1G4FKT4, UserProtein:GCF_011405655.1_01607
contig_1	cds	1879936	1880481	-	GCF_011405655.1_01608	rsxB_3	Ion-translocating oxidoreductase complex subunit B	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_A0A6F8SLJ6, UserProtein:GCF_011405655.1_01608
contig_1	cds	1880465	1881136	-	GCF_011405655.1_01609		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L146, UserProtein:GCF_011405655.1_01609
contig_1	cds	1881227	1881883	-	GCF_011405655.1_01610		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UW15, UserProtein:GCF_011405655.1_01610
contig_1	cds	1881980	1883323	-	GCF_011405655.1_01611		Phenylacetate-coenzyme A ligase	COG:COG1541, EC:6.2.1.30, SO:0001217, UniRef:UniRef50_A0A0X1U6R3, UserProtein:GCF_011405655.1_01611
contig_1	cds	1883583	1884377	-	GCF_011405655.1_01612	malT	HTH-type transcriptional regulator MalT	UserProtein:GCF_011405655.1_01612
contig_1	cds	1884647	1885600	-	GCF_011405655.1_01613	arcC1_2	Carbamate kinase 1	EC:2.7.2.2, SO:0001217, UniRef:UniRef50_A0A8D5ZMK7, UserProtein:GCF_011405655.1_01613
contig_1	cds	1885730	1887175	-	GCF_011405655.1_01614		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Q2K178, UserProtein:GCF_011405655.1_01614
contig_1	cds	1887188	1887409	-	GCF_011405655.1_01615		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4Q2K379, UserProtein:GCF_011405655.1_01615
contig_1	cds	1887659	1888768	-	GCF_011405655.1_01616	aguA_2	Putative agmatine deiminase	COG:COG2957, EC:3.5.3.12, SO:0001217, UniRef:UniRef50_Q8DW17, UserProtein:GCF_011405655.1_01616
contig_1	cds	1888970	1890061	-	GCF_011405655.1_01617	ptcA_1	Putrescine carbamoyltransferase	COG:COG0078, EC:2.1.3.6, SO:0001217, UniRef:UniRef50_A0A6N7RIK5, UserProtein:GCF_011405655.1_01617
contig_1	cds	1890535	1890846	-	GCF_011405655.1_01618		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L0C0, UserProtein:GCF_011405655.1_01618
contig_1	cds	1890855	1892438	-	GCF_011405655.1_01619	gatB	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	COG:COG0064, EC:6.3.5.-, SO:0001217, UniRef:UniRef50_A0A6N7WST8, UserProtein:GCF_011405655.1_01619
contig_1	cds	1892439	1893932	-	GCF_011405655.1_01620	gatA	Glutamyl-tRNA(Gln) amidotransferase subunit A	COG:COG0154, EC:6.3.5.7, SO:0001217, UniRef:UniRef50_E1QZJ3, UserProtein:GCF_011405655.1_01620
contig_1	cds	1893932	1894243	-	GCF_011405655.1_01621	gatC	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	EC:6.3.5.-, SO:0001217, UniRef:UniRef50_C8WPF5, UserProtein:GCF_011405655.1_01621
contig_1	cds	1894388	1895107	-	GCF_011405655.1_01622		hypothetical protein	UserProtein:GCF_011405655.1_01622
contig_1	cds	1895202	1896329	-	GCF_011405655.1_01623		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SL36, UserProtein:GCF_011405655.1_01623
contig_1	cds	1896396	1897601	-	GCF_011405655.1_01624	yhhS	putative MFS-type transporter YhhS	SO:0001217, UniRef:UniRef50_A0A369NVS0, UserProtein:GCF_011405655.1_01624
contig_1	cds	1897622	1898695	-	GCF_011405655.1_01625	ychF	Ribosome-binding ATPase YchF	COG:COG0012, SO:0001217, UniRef:UniRef50_P75088, UserProtein:GCF_011405655.1_01625
contig_1	cds	1898808	1900190	-	GCF_011405655.1_01626		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WIL3, UserProtein:GCF_011405655.1_01626
contig_1	cds	1900375	1901496	-	GCF_011405655.1_01627		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1H6T005, UserProtein:GCF_011405655.1_01627
contig_1	cds	1901556	1902368	-	GCF_011405655.1_01628	truA	tRNA pseudouridine synthase A	COG:COG0101, EC:5.4.99.12, SO:0001217, UniRef:UniRef50_A0A369LC59, UserProtein:GCF_011405655.1_01628
contig_1	cds	1902368	1905826	-	GCF_011405655.1_01629	dnaE	DNA polymerase III subunit alpha	COG:COG0587, EC:2.7.7.7, SO:0001217, UniRef:UniRef50_A0A7X5DBK9, UserProtein:GCF_011405655.1_01629
contig_1	cds	1906390	1906623	-	GCF_011405655.1_01630		hypothetical protein	UserProtein:GCF_011405655.1_01630
contig_1	cds	1906704	1907168	-	GCF_011405655.1_01631		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N3F9, UserProtein:GCF_011405655.1_01631
contig_1	cds	1907170	1907466	-	GCF_011405655.1_01632		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L1B1, UserProtein:GCF_011405655.1_01632
contig_1	cds	1907963	1908391	-	GCF_011405655.1_01633	atpC	ATP synthase epsilon chain	SO:0001217, UniRef:UniRef50_R9L113, UserProtein:GCF_011405655.1_01633
contig_1	cds	1908391	1909836	-	GCF_011405655.1_01634	atpD	ATP synthase subunit beta	COG:COG0055, EC:7.1.2.2, SO:0001217, UniRef:UniRef50_Q9JXQ2, UserProtein:GCF_011405655.1_01634
contig_1	cds	1909837	1910766	-	GCF_011405655.1_01635	atpG	ATP synthase gamma chain	UserProtein:GCF_011405655.1_01635
contig_1	cds	1910779	1912344	-	GCF_011405655.1_01636	atpA	ATP synthase subunit alpha	COG:COG0056, EC:7.1.2.2, SO:0001217, UniRef:UniRef50_P26679, UserProtein:GCF_011405655.1_01636
contig_1	cds	1912344	1912922	-	GCF_011405655.1_01637	atpH_1	ATP synthase subunit delta	SO:0001217, UniRef:UniRef50_C7N8B8, UserProtein:GCF_011405655.1_01637
contig_1	cds	1912912	1913523	-	GCF_011405655.1_01638	atpF	ATP synthase subunit b	SO:0001217, UniRef:UniRef50_A0A3A9B8U1, UserProtein:GCF_011405655.1_01638
contig_1	cds	1913579	1913797	-	GCF_011405655.1_01639	atpH_2	ATP synthase subunit c	SO:0001217, UniRef:UniRef50_F2NAC6, UserProtein:GCF_011405655.1_01639
contig_1	cds	1913953	1914726	-	GCF_011405655.1_01640	atpB	ATP synthase subunit a	COG:COG0356, SO:0001217, UniRef:UniRef50_C7N8C1, UserProtein:GCF_011405655.1_01640
contig_1	cds	1914740	1915024	-	GCF_011405655.1_01641		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L0N4, UserProtein:GCF_011405655.1_01641
contig_1	cds	1915251	1915709	-	GCF_011405655.1_01642	tadA_1	tRNA-specific adenosine deaminase	EC:3.5.4.33, SO:0001217, UniRef:UniRef50_A0A7T1AMW4, UserProtein:GCF_011405655.1_01642
contig_1	cds	1915880	1916521	-	GCF_011405655.1_01643	upp	Uracil phosphoribosyltransferase	EC:2.4.2.9, SO:0001217, UniRef:UniRef50_Q9RU32, UserProtein:GCF_011405655.1_01643
contig_1	cds	1916678	1917934	-	GCF_011405655.1_01644	glyA	Serine hydroxymethyltransferase	COG:COG0112, EC:2.1.2.1, SO:0001217, UniRef:UniRef50_A0A1E3YUK1, UserProtein:GCF_011405655.1_01644
contig_1	cds	1917950	1918384	-	GCF_011405655.1_01645	rpiB	Ribose-5-phosphate isomerase B	COG:COG0698, EC:5.3.1.6, SO:0001217, UniRef:UniRef50_A0A143X1I5, UserProtein:GCF_011405655.1_01645
contig_1	cds	1918498	1919988	-	GCF_011405655.1_01646	glpK	Glycerol kinase	COG:COG0554, EC:2.7.1.30, SO:0001217, UniRef:UniRef50_C0QVC0, UserProtein:GCF_011405655.1_01646
contig_1	cds	1920309	1922489	+	GCF_011405655.1_01647		hypothetical protein	SO:0001217, UniRef:UniRef50_S2W1P4, UserProtein:GCF_011405655.1_01647
contig_1	cds	1922730	1923788	-	GCF_011405655.1_00605		hypothetical protein	UserProtein:GCF_011405655.1_00605
contig_1	cds	1924006	1924791	+	GCF_011405655.1_01649	mcrC	Protein McrC	COG:COG4268, UserProtein:GCF_011405655.1_01649
contig_1	cds	1924780	1925787	-	GCF_011405655.1_01650		Monoacylglycerol lipase	COG:COG2267, EC:3.1.1.23, SO:0001217, UniRef:UniRef50_R9L077, UserProtein:GCF_011405655.1_01650
contig_1	cds	1925784	1926569	-	GCF_011405655.1_01651	tsaC	Threonylcarbamoyl-AMP synthase	EC:2.7.7.87, SO:0001217, UniRef:UniRef50_A0A7W5GPY9, UserProtein:GCF_011405655.1_01651
contig_1	cds	1926566	1928389	-	GCF_011405655.1_01652		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1G3MAM9, UserProtein:GCF_011405655.1_01652
contig_1	cds	1928386	1929738	-	GCF_011405655.1_01653	baiN	3-dehydro-bile acid delta(4,6)-reductase	COG:COG2081, EC:1.3.1.114, SO:0001217, UniRef:UniRef50_R9L190, UserProtein:GCF_011405655.1_01653
contig_1	cds	1930085	1931515	-	GCF_011405655.1_01654	alsT	Amino-acid carrier protein AlsT	COG:COG1115, SO:0001217, UniRef:UniRef50_V2RJH4, UserProtein:GCF_011405655.1_01654
contig_1	cds	1931783	1933213	-	GCF_011405655.1_01655	alsT	Amino-acid carrier protein AlsT	COG:COG1115, SO:0001217, UniRef:UniRef50_V2RJH4, UserProtein:GCF_011405655.1_01655
contig_1	cds	1933421	1935247	-	GCF_011405655.1_01656		hypothetical protein	UserProtein:GCF_011405655.1_01656
contig_1	cds	1935435	1936901	-	GCF_011405655.1_01657		hypothetical protein	UserProtein:GCF_011405655.1_01657
contig_1	cds	1936992	1937474	-	GCF_011405655.1_01658		hypothetical protein	UserProtein:GCF_011405655.1_01658
contig_1	cds	1937484	1939016	-	GCF_011405655.1_01659		hypothetical protein	UserProtein:GCF_011405655.1_01659
contig_1	cds	1939228	1939524	-	GCF_011405655.1_01660	fixX	Ferredoxin-like protein FixX	COG:COG2440, SO:0001217, UniRef:UniRef50_I2BCW7, UserProtein:GCF_011405655.1_01660
contig_1	cds	1939521	1940816	-	GCF_011405655.1_01661		Electron transfer flavoprotein-ubiquinone oxidoreductase	COG:COG0644, EC:1.5.5.1, SO:0001217, UniRef:UniRef50_F7UUP7, UserProtein:GCF_011405655.1_01661
contig_1	cds	1940829	1941713	-	GCF_011405655.1_01662	fixB	Protein FixB	COG:COG2025, SO:0001217, UniRef:UniRef50_K0YK20, UserProtein:GCF_011405655.1_01662
contig_1	cds	1941729	1942484	-	GCF_011405655.1_01663	fixA	Protein FixA	COG:COG2086, SO:0001217, UniRef:UniRef50_F7UUP9, UserProtein:GCF_011405655.1_01663
contig_1	cds	1942839	1943576	+	GCF_011405655.1_01664		hypothetical protein	UserProtein:GCF_011405655.1_01664
contig_1	cds	1943664	1944920	-	GCF_011405655.1_01665	caiB	L-carnitine CoA-transferase	EC:2.8.3.21, UserProtein:GCF_011405655.1_01665
contig_1	cds	1944955	1946499	-	GCF_011405655.1_01666		Long-chain-fatty-acid--CoA ligase FadD13	COG:COG0318, EC:6.2.1.3, UserProtein:GCF_011405655.1_01666
contig_1	cds	1946546	1947316	-	GCF_011405655.1_01667	echA8	putative enoyl-CoA hydratase echA8	COG:COG1024, EC:4.2.1.17, UserProtein:GCF_011405655.1_01667
contig_1	cds	1947327	1948487	-	GCF_011405655.1_01668	caiA_4	Crotonobetainyl-CoA reductase	COG:COG1960, EC:1.3.8.13, UserProtein:GCF_011405655.1_01668
contig_1	cds	1948725	1949150	-	GCF_011405655.1_01669		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UVJ5, UserProtein:GCF_011405655.1_01669
contig_1	cds	1949322	1950131	-	GCF_011405655.1_01670	ecfT	Energy-coupling factor transporter transmembrane protein EcfT	COG:COG0619, SO:0001217, UniRef:UniRef50_F7UVJ3, UserProtein:GCF_011405655.1_01670
contig_1	cds	1950124	1951122	-	GCF_011405655.1_01671	ecfA2	Energy-coupling factor transporter ATP-binding protein EcfA2	COG:COG1122, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_A0A3N0AD36, UserProtein:GCF_011405655.1_01671
contig_1	cds	1951098	1951934	-	GCF_011405655.1_01672	ecfA1	Energy-coupling factor transporter ATP-binding protein EcfA1	COG:COG1122, EC:7.-.-.-, SO:0001217, UniRef:UniRef50_A3DJK3, UserProtein:GCF_011405655.1_01672
contig_1	cds	1951934	1952575	-	GCF_011405655.1_01673	ribU	Riboflavin transporter RibU	COG:COG3601, SO:0001217, UniRef:UniRef50_R9L067, UserProtein:GCF_011405655.1_01673
contig_1	cds	1953057	1953953	-	GCF_011405655.1_01674	fpuD	Petrobactin import ATP-binding protein FpuD	COG:COG1120, EC:7.2.2.-, SO:0001217, UniRef:UniRef50_A0A5K1JG72, UserProtein:GCF_011405655.1_01674
contig_1	cds	1953946	1954944	-	GCF_011405655.1_01675	hmuU	Hemin transport system permease protein HmuU	COG:COG0609, SO:0001217, UniRef:UniRef50_A0A6N3BIP0, UserProtein:GCF_011405655.1_01675
contig_1	cds	1954966	1955982	-	GCF_011405655.1_01676	yfmC	Fe(3+)-citrate-binding protein YfmC	COG:COG4594, SO:0001217, UniRef:UniRef50_R9L340, UserProtein:GCF_011405655.1_01676
contig_1	cds	1956152	1957165	-	GCF_011405655.1_01677	mftC	Putative mycofactocin radical SAM maturase MftC	COG:COG0535, EC:2.-.-.-, SO:0001217, UniRef:UniRef50_A0A4Y7RPV7, UserProtein:GCF_011405655.1_01677
contig_1	cds	1957352	1958452	-	GCF_011405655.1_01678	hemA	Glutamyl-tRNA reductase	COG:COG0373, EC:1.2.1.70, SO:0001217, UniRef:UniRef50_A0A6F8SLT8, UserProtein:GCF_011405655.1_01678
contig_1	cds	1958456	1959289	-	GCF_011405655.1_01679		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2S3, UserProtein:GCF_011405655.1_01679
contig_1	cds	1959366	1959590	-	GCF_011405655.1_01680		hypothetical protein	SO:0001217, UniRef:UniRef50_R9LAP1, UserProtein:GCF_011405655.1_01680
contig_1	cds	1959614	1959937	-	GCF_011405655.1_01681		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WP76, UserProtein:GCF_011405655.1_01681
contig_1	cds	1960100	1962796	-	GCF_011405655.1_01682	secDF	Protein translocase subunit SecDF	COG:COG0341, SO:0001217, UniRef:UniRef50_C8WP67, UserProtein:GCF_011405655.1_01682
contig_1	cds	1963469	1964902	-	GCF_011405655.1_01683		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L1X5, UserProtein:GCF_011405655.1_01683
contig_1	cds	1965079	1966719	-	GCF_011405655.1_01684		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0B012, UserProtein:GCF_011405655.1_01684
contig_1	cds	1967093	1967806	-	GCF_011405655.1_01685		hypothetical protein	UserProtein:GCF_011405655.1_01685
contig_1	cds	1968045	1968758	+	GCF_011405655.1_01686		hypothetical protein	UserProtein:GCF_011405655.1_01686
contig_1	cds	1968664	1969761	-	GCF_011405655.1_01687	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	EC:2.4.99.17, SO:0001217, UniRef:UniRef50_A0A6L7TKF6, UserProtein:GCF_011405655.1_01687
contig_1	cds	1970054	1971199	+	GCF_011405655.1_01688	tgt	Queuine tRNA-ribosyltransferase	EC:2.4.2.29, SO:0001217, UniRef:UniRef50_C8WP66, UserProtein:GCF_011405655.1_01688
contig_1	cds	1971469	1971837	+	GCF_011405655.1_01689		hypothetical protein	UserProtein:GCF_011405655.1_01689
contig_1	cds	1971914	1972606	-	GCF_011405655.1_01690	hrb	High molecular weight rubredoxin	COG:COG1773, SO:0001217, UniRef:UniRef50_D0WH34, UserProtein:GCF_011405655.1_01690
contig_1	cds	1972722	1972847	+	GCF_011405655.1_01691		hypothetical protein	UserProtein:GCF_011405655.1_01691
contig_1	cds	1972844	1973086	+	GCF_011405655.1_01692		hypothetical protein	UserProtein:GCF_011405655.1_01692
contig_1	cds	1973183	1975906	-	GCF_011405655.1_01693		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7C8FVT7, UserProtein:GCF_011405655.1_01693
contig_1	cds	1975923	1978646	-	GCF_011405655.1_01694		hypothetical protein	UserProtein:GCF_011405655.1_01694
contig_1	cds	1978774	1979907	-	GCF_011405655.1_01695	wecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	COG:COG0399, EC:2.6.1.59, SO:0001217, UniRef:UniRef50_A0A173RCF8, UserProtein:GCF_011405655.1_01695
contig_1	cds	1979907	1982807	-	GCF_011405655.1_01696		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0AWE9, UserProtein:GCF_011405655.1_01696
contig_1	cds	1982909	1984363	-	GCF_011405655.1_01697		hypothetical protein	UserProtein:GCF_011405655.1_01697
contig_1	cds	1984440	1987586	-	GCF_011405655.1_01698		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLU4, UserProtein:GCF_011405655.1_01698
contig_1	cds	1987852	1988865	+	GCF_011405655.1_01699	rmlB	dTDP-glucose 4,6-dehydratase	COG:COG1088, EC:4.2.1.46, SO:0001217, UniRef:UniRef50_F0ENA6, UserProtein:GCF_011405655.1_01699
contig_1	cds	1988924	1990183	+	GCF_011405655.1_01700	purK	N5-carboxyaminoimidazole ribonucleotide synthase	EC:6.3.4.18, SO:0001217, UniRef:UniRef50_A0A4R1QPB0, UserProtein:GCF_011405655.1_01700
contig_1	cds	1990186	1990632	+	GCF_011405655.1_01701		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SNC4, UserProtein:GCF_011405655.1_01701
contig_1	cds	1990635	1990982	+	GCF_011405655.1_01702		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L5A5, UserProtein:GCF_011405655.1_01702
contig_1	cds	1991000	1991920	+	GCF_011405655.1_01703	arnC_1	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	COG:COG0463, EC:2.4.2.53, SO:0001217, UniRef:UniRef50_A0A1Y3S727, UserProtein:GCF_011405655.1_01703
contig_1	cds	1991957	1992982	+	GCF_011405655.1_01704		UDP-glucose 4-epimerase	COG:COG1088, EC:5.1.3.2, SO:0001217, UniRef:UniRef50_A0A6F8SLG4, UserProtein:GCF_011405655.1_01704
contig_1	cds	1992985	1994178	+	GCF_011405655.1_01705	lysA_1	Diaminopimelate decarboxylase	COG:COG0019, EC:4.1.1.20, SO:0001217, UniRef:UniRef50_A0A3N0BJU0, UserProtein:GCF_011405655.1_01705
contig_1	cds	1994284	1995654	+	GCF_011405655.1_01706	gltS	Sodium/glutamate symporter	SO:0001217, UniRef:UniRef50_A0A369P2E4, UserProtein:GCF_011405655.1_01706
contig_1	cds	1995736	1996629	-	GCF_011405655.1_01707	rffH	Glucose-1-phosphate thymidylyltransferase 2	COG:COG1209, EC:2.7.7.24, SO:0001217, UniRef:UniRef50_K0MWW4, UserProtein:GCF_011405655.1_01707
contig_1	cds	1996657	1998261	-	GCF_011405655.1_01708		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLV9, UserProtein:GCF_011405655.1_01708
contig_1	cds	1998531	1999451	-	GCF_011405655.1_01709		hypothetical protein	UserProtein:GCF_011405655.1_01709
contig_1	cds	1999462	2000715	-	GCF_011405655.1_01710		hypothetical protein	UserProtein:GCF_011405655.1_01710
contig_1	cds	2000724	2002250	-	GCF_011405655.1_01711		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L5L9, UserProtein:GCF_011405655.1_01711
contig_1	cds	2002383	2002637	-	GCF_011405655.1_01712	dltC	D-alanyl carrier protein	COG:COG0236, SO:0001217, UniRef:UniRef50_G1WLF7, UserProtein:GCF_011405655.1_01712
contig_1	cds	2002630	2003814	-	GCF_011405655.1_01713		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7X5D3W9, UserProtein:GCF_011405655.1_01713
contig_1	cds	2003827	2005365	-	GCF_011405655.1_01714	dltA_3	D-alanine--D-alanyl carrier protein ligase	COG:COG1020, EC:6.2.1.54, SO:0001217, UniRef:UniRef50_A0A7W5D1N0, UserProtein:GCF_011405655.1_01714
contig_1	cds	2005450	2005614	-	GCF_011405655.1_01715		hypothetical protein	UserProtein:GCF_011405655.1_01715
contig_1	cds	2005601	2006836	-	GCF_011405655.1_01716		hypothetical protein	UserProtein:GCF_011405655.1_01716
contig_1	cds	2007066	2009771	-	GCF_011405655.1_01717	arnC_2	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	EC:2.4.2.53, SO:0001217, UniRef:UniRef50_A0A369P2F4, UserProtein:GCF_011405655.1_01717
contig_1	cds	2009999	2011108	+	GCF_011405655.1_01718		hypothetical protein	UserProtein:GCF_011405655.1_01718
contig_1	cds	2011121	2012179	+	GCF_011405655.1_01719	hisC_2	Histidinol-phosphate aminotransferase	COG:COG0079, EC:2.6.1.9, SO:0001217, UniRef:UniRef50_A0A1C6BDA1, UserProtein:GCF_011405655.1_01719
contig_1	cds	2012283	2013635	+	GCF_011405655.1_01720	hldE	Bifunctional protein HldE	EC:2.7.7.70, SO:0001217, UniRef:UniRef50_A0A6F8SLX8, UserProtein:GCF_011405655.1_01720
contig_1	cds	2013648	2014310	+	GCF_011405655.1_01721		hypothetical protein	UserProtein:GCF_011405655.1_01721
contig_1	cds	2014792	2017389	-	GCF_011405655.1_01722		hypothetical protein	UserProtein:GCF_011405655.1_01722
contig_1	cds	2017494	2019803	-	GCF_011405655.1_01723		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7C8FVT7, UserProtein:GCF_011405655.1_01723
contig_1	cds	2020218	2021636	+	GCF_011405655.1_01724		hypothetical protein	UserProtein:GCF_011405655.1_01724
contig_1	cds	2021906	2022181	+	GCF_011405655.1_01725		hypothetical protein	UserProtein:GCF_011405655.1_01725
contig_1	cds	2022216	2022461	+	GCF_011405655.1_01726	pglC	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase	COG:COG2148, EC:2.7.8.36, UserProtein:GCF_011405655.1_01726
contig_1	cds	2022474	2023772	-	GCF_011405655.1_01727		hypothetical protein	UserProtein:GCF_011405655.1_01727
contig_1	cds	2023779	2025053	-	GCF_011405655.1_01728		hypothetical protein	UserProtein:GCF_011405655.1_01728
contig_1	cds	2025054	2027006	-	GCF_011405655.1_01729		hypothetical protein	UserProtein:GCF_011405655.1_01729
contig_1	cds	2026949	2028643	-	GCF_011405655.1_01730	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	EC:2.3.1.191, UserProtein:GCF_011405655.1_01730
contig_1	cds	2028640	2029341	-	GCF_011405655.1_01731		hypothetical protein	UserProtein:GCF_011405655.1_01731
contig_1	cds	2029658	2031055	-	GCF_011405655.1_01732		hypothetical protein	UserProtein:GCF_011405655.1_01732
contig_1	cds	2031062	2032417	-	GCF_011405655.1_01733		hypothetical protein	UserProtein:GCF_011405655.1_01733
contig_1	cds	2032404	2034059	-	GCF_011405655.1_01734		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UZG8, UserProtein:GCF_011405655.1_01734
contig_1	cds	2034056	2035144	-	GCF_011405655.1_01735	mnaA	UDP-N-acetylglucosamine 2-epimerase	COG:COG0381, EC:5.1.3.14, SO:0001217, UniRef:UniRef50_A0A805Z7M9, UserProtein:GCF_011405655.1_01735
contig_1	cds	2035176	2036402	-	GCF_011405655.1_01736	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	COG:COG0677, EC:1.1.1.336, UserProtein:GCF_011405655.1_01736
contig_1	cds	2036399	2037637	-	GCF_011405655.1_01737		hypothetical protein	UserProtein:GCF_011405655.1_01737
contig_1	cds	2037697	2038788	-	GCF_011405655.1_01738		hypothetical protein	UserProtein:GCF_011405655.1_01738
contig_1	cds	2039072	2039329	+	GCF_011405655.1_01739		hypothetical protein	UserProtein:GCF_011405655.1_01739
contig_1	cds	2039657	2040103	+	GCF_011405655.1_01740		hypothetical protein	UserProtein:GCF_011405655.1_01740
contig_1	cds	2040862	2041212	-	GCF_011405655.1_01741		IS256 family transposase ISCce2	SO:0001217, UniRef:UniRef50_A0A6F8SMV6, UserProtein:GCF_011405655.1_01741
contig_1	cds	2041372	2041530	+	GCF_011405655.1_01742		hypothetical protein	UserProtein:GCF_011405655.1_01742
contig_1	cds	2041597	2042487	+	GCF_011405655.1_01743		hypothetical protein	UserProtein:GCF_011405655.1_01743
contig_1	cds	2042484	2042759	+	GCF_011405655.1_01744		hypothetical protein	UserProtein:GCF_011405655.1_01744
