# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1752682	1753776	-	GCF_000478885.1_01367	hisC_2	Histidinol-phosphate aminotransferase	COG:COG0079, EC:2.6.1.9, SO:0001217, UniRef:UniRef50_F7UV76, UserProtein:GCF_000478885.1_01367
contig_1	cds	1753769	1755130	-	GCF_000478885.1_01368	hisD	Histidinol dehydrogenase	COG:COG0141, EC:1.1.1.23, SO:0001217, UniRef:UniRef50_A0A3A9AWC8, UserProtein:GCF_000478885.1_01368
contig_1	cds	1755143	1756864	-	GCF_000478885.1_01369	hisZ	ATP phosphoribosyltransferase regulatory subunit	SO:0001217, UniRef:UniRef50_A0A7K3Y0G5, UserProtein:GCF_000478885.1_01369
contig_1	cds	1757174	1758025	-	GCF_000478885.1_01370	larC	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein	EC:4.99.1.12, SO:0001217, UniRef:UniRef50_R9KY43, UserProtein:GCF_000478885.1_01370
contig_1	cds	1758090	1758821	-	GCF_000478885.1_01371	larB	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase	COG:COG1691, EC:2.5.1.143, SO:0001217, UniRef:UniRef50_A0A1W1XTM9, UserProtein:GCF_000478885.1_01371
contig_1	cds	1758948	1759331	-	GCF_000478885.1_01372	adhR	HTH-type transcriptional regulator AdhR	COG:COG0789, UserProtein:GCF_000478885.1_01372
contig_1	cds	1759467	1760093	-	GCF_000478885.1_01373	rdgB	dITP/XTP pyrophosphatase	COG:COG0127, EC:3.6.1.66, SO:0001217, UniRef:UniRef50_A0A3D4DZ34, UserProtein:GCF_000478885.1_01373
contig_1	cds	1760139	1761014	-	GCF_000478885.1_01374	murI	Glutamate racemase	EC:5.1.1.3, SO:0001217, UniRef:UniRef50_A0A1Q6E3M9, UserProtein:GCF_000478885.1_01374
contig_1	cds	1763483	1764436	-	GCF_000478885.1_01378	cbh	Choloylglycine hydrolase	EC:3.5.1.24, SO:0001217, UniRef:UniRef50_Q9KK62, UserProtein:GCF_000478885.1_01378
contig_1	cds	1764562	1765194	-	GCF_000478885.1_01379		hypothetical protein	UserProtein:GCF_000478885.1_01379
contig_1	cds	1765411	1765878	-	GCF_000478885.1_01380	smpB	SsrA-binding protein	COG:COG0691, SO:0001217, UniRef:UniRef50_E1QY21, UserProtein:GCF_000478885.1_01380
contig_1	cds	1765884	1767047	-	GCF_000478885.1_01381	ysdC	Putative aminopeptidase YsdC	COG:COG1363, EC:3.4.11.-, SO:0001217, UniRef:UniRef50_A0A143WY26, UserProtein:GCF_000478885.1_01381
contig_1	cds	1767049	1767345	-	GCF_000478885.1_01382		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0AT95, UserProtein:GCF_000478885.1_01382
contig_1	cds	1767892	1768575	-	GCF_000478885.1_01384	pyrE	Orotate phosphoribosyltransferase	COG:COG0461, EC:2.4.2.10, SO:0001217, UniRef:UniRef50_F3B4B3, UserProtein:GCF_000478885.1_01384
contig_1	cds	1768893	1770410	+	GCF_000478885.1_01385		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V0I2, UserProtein:GCF_000478885.1_01385
contig_1	cds	1770420	1771367	+	GCF_000478885.1_01386		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KYV5, UserProtein:GCF_000478885.1_01386
contig_1	cds	1771419	1772321	-	GCF_000478885.1_01387	degV	DegV domain-containing protein	COG:COG1307, SO:0001217, UniRef:UniRef50_F7V0H7, UserProtein:GCF_000478885.1_01387
contig_1	cds	1772517	1773362	-	GCF_000478885.1_01388		hypothetical protein	UserProtein:GCF_000478885.1_01388
contig_1	cds	1773592	1774596	-	GCF_000478885.1_01389		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SKL4, UserProtein:GCF_000478885.1_01389
contig_1	cds	1774596	1775522	-	GCF_000478885.1_01390	degV	DegV domain-containing protein	COG:COG1307, SO:0001217, UniRef:UniRef50_A0A6F8SLA6, UserProtein:GCF_000478885.1_01390
contig_1	cds	1775535	1776989	-	GCF_000478885.1_01391	pncB2	Nicotinate phosphoribosyltransferase pncB2	COG:COG1488, EC:6.3.4.21, SO:0001217, UniRef:UniRef50_D0WEX3, UserProtein:GCF_000478885.1_01391
contig_1	cds	1777005	1778570	-	GCF_000478885.1_01392		hypothetical protein	UserProtein:GCF_000478885.1_01392
contig_1	cds	1778548	1779705	-	GCF_000478885.1_01393		hypothetical protein	SO:0001217, UniRef:UniRef50_R7AJS8, UserProtein:GCF_000478885.1_01393
contig_1	cds	1779698	1780444	-	GCF_000478885.1_01394	tmk	Thymidylate kinase	COG:COG0125, EC:2.7.4.9, SO:0001217, UniRef:UniRef50_A0A143XCF9, UserProtein:GCF_000478885.1_01394
contig_1	cds	1780450	1781619	-	GCF_000478885.1_01395		NAD-dependent malic enzyme	EC:1.1.1.38, SO:0001217, UniRef:UniRef50_A0A174Y8H8, UserProtein:GCF_000478885.1_01395
contig_1	cds	1782064	1783005	+	GCF_000478885.1_01396		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A523CE71, UserProtein:GCF_000478885.1_01396
contig_1	cds	1783030	1783581	+	GCF_000478885.1_01397	fumB	Fumarate hydratase class I, anaerobic	COG:COG1838, EC:4.2.1.2, SO:0001217, UniRef:UniRef50_A0A1U9NL16, UserProtein:GCF_000478885.1_01397
contig_1	cds	1783839	1786358	-	GCF_000478885.1_01398	topA	DNA topoisomerase 1	COG:COG0550, EC:5.6.2.1, SO:0001217, UniRef:UniRef50_C8W7T0, UserProtein:GCF_000478885.1_01398
contig_1	cds	1786817	1787311	+	GCF_000478885.1_01399		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SKK8, UserProtein:GCF_000478885.1_01399
contig_1	cds	1787746	1788729	-	GCF_000478885.1_01400		hypothetical protein	UserProtein:GCF_000478885.1_01400
contig_1	cds	1788814	1789461	-	GCF_000478885.1_01401		hypothetical protein	UserProtein:GCF_000478885.1_01401
contig_1	cds	1789553	1789768	+	GCF_000478885.1_01402		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3KKF6, UserProtein:GCF_000478885.1_01402
contig_1	cds	1789765	1790880	-	GCF_000478885.1_01403		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWV0, UserProtein:GCF_000478885.1_01403
contig_1	cds	1790966	1791622	-	GCF_000478885.1_01404	glnP	putative glutamine ABC transporter permease protein GlnP	COG:COG0765, SO:0001217, UniRef:UniRef50_F7V0F2, UserProtein:GCF_000478885.1_01404
contig_1	cds	1791619	1792629	-	GCF_000478885.1_01405		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJP1, UserProtein:GCF_000478885.1_01405
contig_1	cds	1792626	1793645	-	GCF_000478885.1_01406		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KZ53, UserProtein:GCF_000478885.1_01406
contig_1	cds	1793657	1794388	-	GCF_000478885.1_01407	glnQ	Glutamine transport ATP-binding protein GlnQ	SO:0001217, UniRef:UniRef50_A0A085GPA2, UserProtein:GCF_000478885.1_01407
contig_1	cds	1794533	1795906	-	GCF_000478885.1_01408		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YK16, UserProtein:GCF_000478885.1_01408
contig_1	cds	1795916	1796608	-	GCF_000478885.1_01409	thyX	Flavin-dependent thymidylate synthase	EC:2.1.1.148, SO:0001217, UniRef:UniRef50_B1H0H7, UserProtein:GCF_000478885.1_01409
contig_1	cds	1796685	1797581	+	GCF_000478885.1_01410	cmoM	tRNA 5-carboxymethoxyuridine methyltransferase	EC:2.1.1.-, SO:0001217, UniRef:UniRef50_A0A2K2U9X0, UserProtein:GCF_000478885.1_01410
contig_1	cds	1797640	1797843	-	GCF_000478885.1_01411	cspLA	Cold shock-like protein CspLA	COG:COG1278, SO:0001217, UniRef:UniRef50_Q9KL16, UserProtein:GCF_000478885.1_01411
contig_1	cds	1797968	1798381	-	GCF_000478885.1_01412		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KYX8, UserProtein:GCF_000478885.1_01412
contig_1	cds	1798511	1799599	-	GCF_000478885.1_01413	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	COG:COG2255, EC:3.6.4.12, SO:0001217, UniRef:UniRef50_P61531, UserProtein:GCF_000478885.1_01413
contig_1	cds	1799606	1800199	-	GCF_000478885.1_01414	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	COG:COG0632, EC:3.6.4.12, SO:0001217, UniRef:UniRef50_F7UVM1, UserProtein:GCF_000478885.1_01414
contig_1	cds	1800196	1800714	-	GCF_000478885.1_01415	ruvC	Crossover junction endodeoxyribonuclease RuvC	EC:3.1.22.4, SO:0001217, UniRef:UniRef50_C7ML17, UserProtein:GCF_000478885.1_01415
contig_1	cds	1800765	1801565	-	GCF_000478885.1_01416	fabG2	putative oxidoreductase	EC:1.-.-.-, SO:0001217, UniRef:UniRef50_A0A1C5Q875, UserProtein:GCF_000478885.1_01416
contig_1	cds	1801775	1802575	-	GCF_000478885.1_01417	yebC	putative transcriptional regulatory protein YebC	COG:COG0217, SO:0001217, UniRef:UniRef50_A0A3G9K9K8, UserProtein:GCF_000478885.1_01417
contig_1	cds	1802727	1804169	-	GCF_000478885.1_01418		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KY82, UserProtein:GCF_000478885.1_01418
contig_1	cds	1804477	1806279	+	GCF_000478885.1_01419		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X2V5, UserProtein:GCF_000478885.1_01419
contig_1	cds	1806380	1806880	-	GCF_000478885.1_01420	moaC	Cyclic pyranopterin monophosphate synthase	COG:COG0315, EC:4.6.1.17, SO:0001217, UniRef:UniRef50_Q9AC52, UserProtein:GCF_000478885.1_01420
contig_1	cds	1806971	1807972	-	GCF_000478885.1_01421	moaA	GTP 3',8-cyclase	EC:4.1.99.22, SO:0001217, UniRef:UniRef50_A5CYZ0, UserProtein:GCF_000478885.1_01421
contig_1	cds	1808050	1809615	-	GCF_000478885.1_01422		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KYY8, UserProtein:GCF_000478885.1_01422
contig_1	cds	1809683	1810420	-	GCF_000478885.1_01423		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLM0, UserProtein:GCF_000478885.1_01423
contig_1	cds	1810422	1811159	-	GCF_000478885.1_01424	torD	Chaperone protein TorD	SO:0001217, UniRef:UniRef50_C8WHG7, UserProtein:GCF_000478885.1_01424
contig_1	cds	1811419	1812030	-	GCF_000478885.1_01425	soeB_7	Sulfite dehydrogenase subunit B	COG:COG0437, UserProtein:GCF_000478885.1_01425
contig_1	cds	1812030	1814918	-	GCF_000478885.1_01426	napA_5	Periplasmic nitrate reductase	EC:1.9.6.1, UserProtein:GCF_000478885.1_01426
contig_1	cds	1814950	1815645	-	GCF_000478885.1_01427		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KYZ3, UserProtein:GCF_000478885.1_01427
contig_1	cds	1815980	1817086	-	GCF_000478885.1_01428	btuD	Vitamin B12 import ATP-binding protein BtuD	EC:7.6.2.8, SO:0001217, UniRef:UniRef50_A0A5K1IJ31, UserProtein:GCF_000478885.1_01428
contig_1	cds	1817087	1818652	-	GCF_000478885.1_01429		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4V3WU71, UserProtein:GCF_000478885.1_01429
contig_1	cds	1818763	1819686	-	GCF_000478885.1_01430	modA	Molybdate-binding protein ModA	COG:COG0725, SO:0001217, UniRef:UniRef50_A0A4T9T9Y3, UserProtein:GCF_000478885.1_01430
contig_1	cds	1820006	1820902	-	GCF_000478885.1_01431		hypothetical protein	SO:0001217, UniRef:UniRef50_D6E822, UserProtein:GCF_000478885.1_01431
contig_1	cds	1826478	1828004	+	GCF_000478885.1_01435	cca	CCA-adding enzyme	EC:2.7.7.72, SO:0001217, UniRef:UniRef50_A0A7W5D135, UserProtein:GCF_000478885.1_01435
contig_1	cds	1828001	1828750	-	GCF_000478885.1_01436	yfcA	putative membrane transporter protein YfcA	COG:COG0730, SO:0001217, UniRef:UniRef50_A0A174EIK1, UserProtein:GCF_000478885.1_01436
contig_1	cds	1829366	1830064	-	GCF_000478885.1_01440		hypothetical protein	UserProtein:GCF_000478885.1_01440
contig_1	cds	1830204	1830590	-	GCF_000478885.1_01441		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N8JMA8, UserProtein:GCF_000478885.1_01441
contig_1	cds	1830595	1832286	-	GCF_000478885.1_01442	ifcA_8	Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, SO:0001217, UniRef:UniRef50_A0A143X9K9, UserProtein:GCF_000478885.1_01442
contig_1	cds	1832524	1833381	-	GCF_000478885.1_01443	thiD	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	COG:COG0351, EC:2.7.1.49, SO:0001217, UniRef:UniRef50_A0A7S7M9Y0, UserProtein:GCF_000478885.1_01443
contig_1	cds	1833507	1834103	-	GCF_000478885.1_01444	rutB	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB	EC:3.5.1.110, SO:0001217, UniRef:UniRef50_R9KVW5, UserProtein:GCF_000478885.1_01444
contig_1	cds	1834163	1834834	-	GCF_000478885.1_01445	thiE	Thiamine-phosphate synthase	COG:COG0352, EC:2.5.1.3, SO:0001217, UniRef:UniRef50_R6Z688, UserProtein:GCF_000478885.1_01445
contig_1	cds	1835072	1836466	-	GCF_000478885.1_01446	bzaF	5-hydroxybenzimidazole synthase	COG:COG0422, EC:4.1.99.23, SO:0001217, UniRef:UniRef50_A0A1Y3Y004, UserProtein:GCF_000478885.1_01446
contig_1	cds	1836612	1837238	-	GCF_000478885.1_01447	thiN	Thiamine pyrophosphokinase	COG:COG1564, EC:2.7.6.2, UserProtein:GCF_000478885.1_01447
contig_1	cds	1837907	1838710	-	GCF_000478885.1_01448		hypothetical protein	UserProtein:GCF_000478885.1_01448
contig_1	cds	1838774	1839031	-	GCF_000478885.1_01449		hypothetical protein	SO:0001217, UniRef:UniRef50_K0Z8C7, UserProtein:GCF_000478885.1_01449
contig_1	cds	1839078	1839869	-	GCF_000478885.1_01450	sepF	Cell division protein SepF	UserProtein:GCF_000478885.1_01450
contig_1	cds	1839973	1840665	-	GCF_000478885.1_01451	yggS	Pyridoxal phosphate homeostasis protein	COG:COG0325, SO:0001217, UniRef:UniRef50_A0A6F8SKI9, UserProtein:GCF_000478885.1_01451
contig_1	cds	1840670	1841497	-	GCF_000478885.1_01452	yfiH	Polyphenol oxidase	COG:COG1496, EC:1.10.3.-, SO:0001217, UniRef:UniRef50_R9KW62, UserProtein:GCF_000478885.1_01452
contig_1	cds	1841522	1842643	-	GCF_000478885.1_01453	ftsZ	Cell division protein FtsZ	COG:COG0206, SO:0001217, UniRef:UniRef50_A0A3D0TPP1, UserProtein:GCF_000478885.1_01453
contig_1	cds	1842621	1843178	-	GCF_000478885.1_01454		hypothetical protein	UserProtein:GCF_000478885.1_01454
contig_1	cds	1843360	1844469	-	GCF_000478885.1_01455	ftsQ	Cell division protein FtsQ	SO:0001217, UniRef:UniRef50_A0A143XCF3, UserProtein:GCF_000478885.1_01455
contig_1	cds	1844453	1845607	-	GCF_000478885.1_01456	murB_1	UDP-N-acetylenolpyruvoylglucosamine reductase	EC:1.3.1.98, SO:0001217, UniRef:UniRef50_A0A6F8SL22, UserProtein:GCF_000478885.1_01456
contig_1	cds	1845617	1847005	-	GCF_000478885.1_01457	murC	UDP-N-acetylmuramate--L-alanine ligase	COG:COG0773, EC:6.3.2.8, SO:0001217, UniRef:UniRef50_A0A133Z039, UserProtein:GCF_000478885.1_01457
contig_1	cds	1847052	1848152	-	GCF_000478885.1_01458	murG	UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	COG:COG0707, EC:2.4.1.227, SO:0001217, UniRef:UniRef50_R7CIK4, UserProtein:GCF_000478885.1_01458
contig_1	cds	1848157	1849503	-	GCF_000478885.1_01459	ftsW	putative peptidoglycan glycosyltransferase FtsW	COG:COG0772, EC:2.4.1.129, SO:0001217, UniRef:UniRef50_R9KVE3, UserProtein:GCF_000478885.1_01459
contig_1	cds	1849508	1850989	-	GCF_000478885.1_01460	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	EC:6.3.2.9, SO:0001217, UniRef:UniRef50_C7MP07, UserProtein:GCF_000478885.1_01460
contig_1	cds	1850995	1852041	-	GCF_000478885.1_01461	mraY	Phospho-N-acetylmuramoyl-pentapeptide- transferase	COG:COG0472, EC:2.7.8.13, SO:0001217, UniRef:UniRef50_F7V050, UserProtein:GCF_000478885.1_01461
contig_1	cds	1852041	1853543	-	GCF_000478885.1_01462	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	COG:COG0770, EC:6.3.2.10, SO:0001217, UniRef:UniRef50_C8WJ21, UserProtein:GCF_000478885.1_01462
contig_1	cds	1853559	1855049	-	GCF_000478885.1_01463	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	COG:COG0769, EC:6.3.2.13, SO:0001217, UniRef:UniRef50_F7V048, UserProtein:GCF_000478885.1_01463
contig_1	cds	1855065	1856972	-	GCF_000478885.1_01464	spoVD	Stage V sporulation protein D	COG:COG0768, SO:0001217, UniRef:UniRef50_A0A6F8SJG8, UserProtein:GCF_000478885.1_01464
contig_1	cds	1856977	1857537	-	GCF_000478885.1_01465	ftsL	Cell division protein FtsL	SO:0001217, UniRef:UniRef50_A0A6F8SKC4, UserProtein:GCF_000478885.1_01465
contig_1	cds	1857643	1858599	-	GCF_000478885.1_01466	rsmH	Ribosomal RNA small subunit methyltransferase H	EC:2.1.1.199, SO:0001217, UniRef:UniRef50_A0A5K1JKK0, UserProtein:GCF_000478885.1_01466
contig_1	cds	1858618	1859094	-	GCF_000478885.1_01467	mraZ	Transcriptional regulator MraZ	SO:0001217, UniRef:UniRef50_A0A143XCB9, UserProtein:GCF_000478885.1_01467
contig_1	cds	1859546	1860469	+	GCF_000478885.1_01468	xerD	Tyrosine recombinase XerD	SO:0001217, UniRef:UniRef50_A0A842JAE0, UserProtein:GCF_000478885.1_01468
contig_1	cds	1860466	1861494	-	GCF_000478885.1_01469	ansA	L-asparaginase 1	COG:COG0252, EC:3.5.1.1, SO:0001217, UniRef:UniRef50_R9KVF4, UserProtein:GCF_000478885.1_01469
contig_1	cds	1861498	1862265	-	GCF_000478885.1_01470		hypothetical protein	UserProtein:GCF_000478885.1_01470
contig_1	cds	1862269	1863750	-	GCF_000478885.1_01471		hypothetical protein	SO:0001217, UniRef:UniRef50_Q99Z89, UserProtein:GCF_000478885.1_01471
contig_1	cds	1863955	1865484	-	GCF_000478885.1_01472		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P249, UserProtein:GCF_000478885.1_01472
contig_1	cds	1865734	1867425	+	GCF_000478885.1_01473		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P217, UserProtein:GCF_000478885.1_01473
contig_1	cds	1867658	1868146	-	GCF_000478885.1_01474		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V0E1, UserProtein:GCF_000478885.1_01474
contig_1	cds	1868492	1870105	+	GCF_000478885.1_01475	pyrG_1	CTP synthase	EC:6.3.4.2, SO:0001217, UniRef:UniRef50_Q7NKF4, UserProtein:GCF_000478885.1_01475
contig_1	cds	1870109	1870882	-	GCF_000478885.1_01476	map_2	Methionine aminopeptidase 1	COG:COG0024, EC:3.4.11.18, SO:0001217, UniRef:UniRef50_U2U3I2, UserProtein:GCF_000478885.1_01476
contig_1	cds	1870969	1872900	-	GCF_000478885.1_01477	murJ	lipid II flippase MurJ	SO:0001217, UniRef:UniRef50_A0A4Q2K0F5, UserProtein:GCF_000478885.1_01477
contig_1	cds	1872967	1873995	+	GCF_000478885.1_01478	ppnK	NAD kinase	COG:COG0061, EC:2.7.1.23, UserProtein:GCF_000478885.1_01478
contig_1	cds	1874052	1874762	-	GCF_000478885.1_01479	rplA	50S ribosomal protein L1	COG:COG0081, SO:0001217, UniRef:UniRef50_A0QS46, UserProtein:GCF_000478885.1_01479
contig_1	cds	1874821	1875318	-	GCF_000478885.1_01480	rplK	50S ribosomal protein L11	SO:0001217, UniRef:UniRef50_P36254, UserProtein:GCF_000478885.1_01480
contig_1	cds	1875433	1875963	-	GCF_000478885.1_01481	nusG	Transcription termination/antitermination protein NusG	COG:COG0250, SO:0001217, UniRef:UniRef50_A0A096KR65, UserProtein:GCF_000478885.1_01481
contig_1	cds	1875967	1876368	-	GCF_000478885.1_01482	secE	Protein translocase subunit SecE	UserProtein:GCF_000478885.1_01482
contig_1	cds	1876540	1876689	-	GCF_000478885.1_01484	rpmG	50S ribosomal protein L33	COG:COG0267, SO:0001217, UniRef:UniRef50_A0A0K1ACN0, UserProtein:GCF_000478885.1_01484
contig_1	cds	1876805	1878007	-	GCF_000478885.1_01485	tufA	Elongation factor Tu	COG:COG0050, SO:0001217, UniRef:UniRef50_Q7VA05, UserProtein:GCF_000478885.1_01485
contig_1	cds	1878767	1879930	+	GCF_000478885.1_01489		hypothetical protein	UserProtein:GCF_000478885.1_01489
contig_1	cds	1879990	1881180	-	GCF_000478885.1_01490	fprA	Nitric oxide reductase	COG:COG0426, EC:1.-.-.-, SO:0001217, UniRef:UniRef50_R9KVH0, UserProtein:GCF_000478885.1_01490
contig_1	cds	1881549	1883111	-	GCF_000478885.1_01491	opuE	Osmoregulated proline transporter OpuE	COG:COG0591, SO:0001217, UniRef:UniRef50_A0ZZC4, UserProtein:GCF_000478885.1_01491
contig_1	cds	1883354	1884643	+	GCF_000478885.1_01492		Putative aminotransferase/MSMEI_6121	COG:COG1167, SO:0001217, UniRef:UniRef50_S6GQ98, UserProtein:GCF_000478885.1_01492
contig_1	cds	1884801	1886201	+	GCF_000478885.1_01493		D-aspartate ligase	EC:6.3.1.12, SO:0001217, UniRef:UniRef50_A0A6L8Q1V5, UserProtein:GCF_000478885.1_01493
contig_1	cds	1886198	1886929	+	GCF_000478885.1_01494		Aspartate racemase	COG:COG1794, EC:5.1.1.13, UserProtein:GCF_000478885.1_01494
contig_1	cds	1887023	1888876	+	GCF_000478885.1_01495	asnB	Asparagine synthetase [glutamine-hydrolyzing] 1	COG:COG0367, EC:6.3.5.4, SO:0001217, UniRef:UniRef50_A0A4V6W9S9, UserProtein:GCF_000478885.1_01495
contig_1	cds	1889370	1890083	+	GCF_000478885.1_01496		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLC0, UserProtein:GCF_000478885.1_01496
contig_1	cds	1890171	1891067	-	GCF_000478885.1_01497	oxyR	Hydrogen peroxide-inducible genes activator	UserProtein:GCF_000478885.1_01497
contig_1	cds	1891256	1892959	-	GCF_000478885.1_01498		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UVY3, UserProtein:GCF_000478885.1_01498
contig_1	cds	1893492	1897043	-	GCF_000478885.1_01499		Pyruvate:ferredoxin oxidoreductase	COG:COG0674, EC:1.2.7.1, SO:0001217, UniRef:UniRef50_A0A5K1IF81, UserProtein:GCF_000478885.1_01499
contig_1	cds	1897363	1899006	+	GCF_000478885.1_01500	hbpA	Heme-binding protein A	COG:COG0747, SO:0001217, UniRef:UniRef50_R9KWA2, UserProtein:GCF_000478885.1_01500
contig_1	cds	1899003	1901180	-	GCF_000478885.1_01501		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V075, UserProtein:GCF_000478885.1_01501
contig_1	cds	1901356	1901985	-	GCF_000478885.1_01502	adk	Adenylate kinase	EC:2.7.4.3, SO:0001217, UniRef:UniRef50_G1WJC7, UserProtein:GCF_000478885.1_01502
contig_1	cds	1902023	1903303	-	GCF_000478885.1_01503	secY	Protein translocase subunit SecY	COG:COG0201, SO:0001217, UniRef:UniRef50_F7UWC2, UserProtein:GCF_000478885.1_01503
contig_1	cds	1903297	1903746	-	GCF_000478885.1_01504	rplO	50S ribosomal protein L15	SO:0001217, UniRef:UniRef50_Q0S3F7, UserProtein:GCF_000478885.1_01504
contig_1	cds	1904067	1904258	-	GCF_000478885.1_01505	rpmD	50S ribosomal protein L30	COG:COG1841, SO:0001217, UniRef:UniRef50_Q03ZM8, UserProtein:GCF_000478885.1_01505
contig_1	cds	1904258	1904788	-	GCF_000478885.1_01506	rpsE	30S ribosomal protein S5	COG:COG0098, SO:0001217, UniRef:UniRef50_A1ALV8, UserProtein:GCF_000478885.1_01506
contig_1	cds	1904804	1905172	-	GCF_000478885.1_01507	rplR	50S ribosomal protein L18	COG:COG0256, SO:0001217, UniRef:UniRef50_B1WQS6, UserProtein:GCF_000478885.1_01507
contig_1	cds	1905209	1905748	-	GCF_000478885.1_01508	rplF	50S ribosomal protein L6	SO:0001217, UniRef:UniRef50_C5CC48, UserProtein:GCF_000478885.1_01508
contig_1	cds	1905767	1906165	-	GCF_000478885.1_01509	rpsH	30S ribosomal protein S8	COG:COG0096, SO:0001217, UniRef:UniRef50_Q46IS2, UserProtein:GCF_000478885.1_01509
