locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000478885.1_02172	CDS	744	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GCF_000478885.1_02173	CDS	1521	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
GCF_000478885.1_02174	CDS	555				hypothetical protein
GCF_000478885.1_02175	CDS	402				hypothetical protein
GCF_000478885.1_02176	CDS	540				hypothetical protein
GCF_000478885.1_02177	CDS	282	higB	3.1.-.-		Endoribonuclease HigB
GCF_000478885.1_02178	CDS	369				hypothetical protein
GCF_000478885.1_02179	CDS	924	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
GCF_000478885.1_02180	CDS	1062				hypothetical protein
GCF_000478885.1_02181	CDS	870				hypothetical protein
GCF_000478885.1_02182	CDS	1605				hypothetical protein
GCF_000478885.1_02183	CDS	813	fetB		COG0390	putative iron export permease protein FetB
GCF_000478885.1_02184	CDS	870	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_02185	CDS	525				hypothetical protein
GCF_000478885.1_02186	CDS	1410				hypothetical protein
GCF_000478885.1_02187	CDS	468				hypothetical protein
GCF_000478885.1_02188	CDS	213				hypothetical protein
GCF_000478885.1_02189	CDS	240				hypothetical protein
GCF_000478885.1_02190	CDS	495				hypothetical protein
GCF_000478885.1_02191	CDS	507				hypothetical protein
GCF_000478885.1_02192	tRNA	78				tRNA-Met(cat)
GCF_000478885.1_02193	CDS	1029				hypothetical protein
GCF_000478885.1_02194	CDS	1425	purF_3	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GCF_000478885.1_02195	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
GCF_000478885.1_02196	CDS	840	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
GCF_000478885.1_02197	CDS	1074	pilT		COG2805	Twitching mobility protein
GCF_000478885.1_02198	CDS	561				hypothetical protein
GCF_000478885.1_02199	CDS	777				hypothetical protein
GCF_000478885.1_02200	CDS	627				hypothetical protein
GCF_000478885.1_02201	CDS	324				hypothetical protein
GCF_000478885.1_02202	CDS	1053	epsF		COG1459	Type II secretion system protein F
GCF_000478885.1_02203	CDS	993				hypothetical protein
GCF_000478885.1_02204	CDS	2997	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
GCF_000478885.1_02205	CDS	363				hypothetical protein
GCF_000478885.1_02206	CDS	2109	rssB			Regulator of RpoS
GCF_000478885.1_02207	CDS	1236	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
GCF_000478885.1_02208	CDS	732	walR_4		COG0745	Transcriptional regulatory protein WalR
GCF_000478885.1_02209	CDS	1743	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
GCF_000478885.1_02210	CDS	597	dmsB_11		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GCF_000478885.1_02211	CDS	480				hypothetical protein
GCF_000478885.1_02212	CDS	2235	dmsA_9	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GCF_000478885.1_02213	CDS	648				hypothetical protein
GCF_000478885.1_02214	CDS	312				hypothetical protein
GCF_000478885.1_02215	CDS	306				hypothetical protein
GCF_000478885.1_02216	CDS	702				hypothetical protein
GCF_000478885.1_02217	CDS	2238				hypothetical protein
GCF_000478885.1_02218	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GCF_000478885.1_02219	CDS	231				hypothetical protein
GCF_000478885.1_02220	tRNA	87				tRNA-Leu(cag)
GCF_000478885.1_02221	CDS	1008				hypothetical protein
GCF_000478885.1_02222	CDS	117				hypothetical protein
GCF_000478885.1_02223	CDS	1251				hypothetical protein
GCF_000478885.1_02224	CDS	288				hypothetical protein
GCF_000478885.1_02225	CDS	1077				hypothetical protein
GCF_000478885.1_02226	CDS	684				hypothetical protein
GCF_000478885.1_02227	CDS	588				hypothetical protein
GCF_000478885.1_02228	CDS	888	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
GCF_000478885.1_02229	CDS	825	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
GCF_000478885.1_02230	CDS	735	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
GCF_000478885.1_02231	CDS	684	ydjF		COG1842	Phage shock protein A 
GCF_000478885.1_02232	CDS	909				hypothetical protein
GCF_000478885.1_02233	CDS	471				hypothetical protein
GCF_000478885.1_02234	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
GCF_000478885.1_02235	CDS	870				hypothetical protein
GCF_000478885.1_02236	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
GCF_000478885.1_02237	CDS	1335				hypothetical protein
GCF_000478885.1_02238	CDS	2784	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
GCF_000478885.1_02239	CDS	1923	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
GCF_000478885.1_02240	CDS	915				hypothetical protein
GCF_000478885.1_02241	CDS	672	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GCF_000478885.1_02242	CDS	915	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
GCF_000478885.1_02243	CDS	732	walR_5		COG0745	Transcriptional regulatory protein WalR
GCF_000478885.1_02244	CDS	1044				hypothetical protein
GCF_000478885.1_02245	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
GCF_000478885.1_02246	CDS	999	pstA		COG0581	Phosphate transport system permease protein PstA
GCF_000478885.1_02247	CDS	993				hypothetical protein
GCF_000478885.1_02248	CDS	969	pstS2		COG0226	Phosphate-binding protein PstS 2
GCF_000478885.1_02249	CDS	756	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
GCF_000478885.1_02250	CDS	741	dmsD_6			Tat proofreading chaperone DmsD
GCF_000478885.1_02251	CDS	630	dmsB_12		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
GCF_000478885.1_02252	CDS	2082	dmsA_10	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GCF_000478885.1_02253	CDS	756	napA_10	1.9.6.1		Periplasmic nitrate reductase
GCF_000478885.1_02254	CDS	582				hypothetical protein
GCF_000478885.1_02255	CDS	1374				hypothetical protein
GCF_000478885.1_02256	CDS	141				hypothetical protein
GCF_000478885.1_02257	CDS	1158				hypothetical protein
GCF_000478885.1_02258	CDS	1086				hypothetical protein
GCF_000478885.1_02259	CDS	2331				hypothetical protein
GCF_000478885.1_02260	CDS	825				hypothetical protein
GCF_000478885.1_02261	CDS	1995	btuD_12	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_02262	CDS	912				hypothetical protein
GCF_000478885.1_02263	CDS	909				hypothetical protein
GCF_000478885.1_02264	CDS	693				hypothetical protein
GCF_000478885.1_02265	CDS	2595	smc_5			Chromosome partition protein Smc
GCF_000478885.1_02266	CDS	2175				hypothetical protein
GCF_000478885.1_02267	CDS	1413	der_2			GTPase Der
GCF_000478885.1_02268	CDS	1446				hypothetical protein
GCF_000478885.1_02269	CDS	1071	bioB	2.8.1.6		Biotin synthase
GCF_000478885.1_02270	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
GCF_000478885.1_02271	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
GCF_000478885.1_02272	CDS	312	fixX		COG2440	Ferredoxin-like protein FixX
GCF_000478885.1_02273	CDS	1314		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
GCF_000478885.1_02274	CDS	1929		1.-.-.-		NADH oxidase
GCF_000478885.1_02275	CDS	480				hypothetical protein
GCF_000478885.1_02276	CDS	849	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCF_000478885.1_02277	CDS	1464	ifcA_18	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_02278	CDS	915	fixB		COG2025	Protein FixB
GCF_000478885.1_02279	CDS	720				hypothetical protein
GCF_000478885.1_02280	CDS	453				hypothetical protein
GCF_000478885.1_02281	CDS	771	lnrK		COG2197	Transcriptional regulatory protein LnrK
GCF_000478885.1_02282	CDS	255				hypothetical protein
GCF_000478885.1_02283	CDS	282				hypothetical protein
GCF_000478885.1_02284	CDS	243				hypothetical protein
GCF_000478885.1_02285	CDS	1200				hypothetical protein
GCF_000478885.1_02286	CDS	150				hypothetical protein
GCF_000478885.1_02287	CDS	867				hypothetical protein
GCF_000478885.1_02288	CDS	1626	urdA_7	1.3.99.33	COG0431	Urocanate reductase
GCF_000478885.1_02289	CDS	1512				hypothetical protein
GCF_000478885.1_02290	CDS	1455				hypothetical protein
GCF_000478885.1_02291	CDS	1281				hypothetical protein
GCF_000478885.1_02292	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
GCF_000478885.1_02293	CDS	501				hypothetical protein
GCF_000478885.1_02294	CDS	372				hypothetical protein
GCF_000478885.1_02295	CDS	1152				hypothetical protein
GCF_000478885.1_02296	CDS	942				hypothetical protein
GCF_000478885.1_02297	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
GCF_000478885.1_02298	CDS	1317				hypothetical protein
GCF_000478885.1_02299	CDS	798				hypothetical protein
GCF_000478885.1_02300	tRNA	93				tRNA-Ser(cga)
GCF_000478885.1_02301	tRNA	92				tRNA-Ser(gga)
GCF_000478885.1_02302	CDS	1356	surA	5.2.1.8		Chaperone SurA
GCF_000478885.1_02303	CDS	1815	typA		COG1217	GTP-binding protein TypA/BipA
GCF_000478885.1_02304	CDS	624	dnaJ_4			Chaperone protein DnaJ
GCF_000478885.1_02305	CDS	690				hypothetical protein
GCF_000478885.1_02306	CDS	708				hypothetical protein
GCF_000478885.1_02307	CDS	1623				hypothetical protein
GCF_000478885.1_02308	CDS	3357				hypothetical protein
GCF_000478885.1_02309	CDS	942				IS256 family transposase ISCce2
GCF_000478885.1_02310	CDS	5151				hypothetical protein
GCF_000478885.1_02311	CDS	2370				hypothetical protein
GCF_000478885.1_02312	CDS	576	sipW	3.4.21.89	COG0681	Signal peptidase I W
GCF_000478885.1_02313	CDS	1149				hypothetical protein
GCF_000478885.1_02314	CDS	873				hypothetical protein
GCF_000478885.1_02315	CDS	774				hypothetical protein
GCF_000478885.1_02316	CDS	723				hypothetical protein
GCF_000478885.1_02317	CDS	3942				hypothetical protein
GCF_000478885.1_02318	CDS	1419				hypothetical protein
GCF_000478885.1_02319	CDS	1086				hypothetical protein
GCF_000478885.1_02320	CDS	1557				hypothetical protein
GCF_000478885.1_02321	CDS	759				hypothetical protein
GCF_000478885.1_02322	CDS	1548				hypothetical protein
GCF_000478885.1_02323	CDS	684				hypothetical protein
GCF_000478885.1_02324	CDS	696				hypothetical protein
GCF_000478885.1_02325	tRNA	76				tRNA-Ala(tgc)
GCF_000478885.1_02326	tRNA	77				tRNA-Ile(gat)
GCF_000478885.1_02327	CDS	513			COG1259	putative protein
GCF_000478885.1_02328	CDS	114				hypothetical protein
GCF_000478885.1_02329	CDS	2832	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
GCF_000478885.1_02330	CDS	1944	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
GCF_000478885.1_02331	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
GCF_000478885.1_02332	CDS	1101	dnaN_2		COG0592	Beta sliding clamp
GCF_000478885.1_02333	CDS	1134				hypothetical protein
